id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
476112,Moisè Lounge JUST 90MT S.MARKS sq.,2360430,Centrale Venice Apartments,Isole,San Marco,45.43328,12.33631,Entire home/apt,212,3,152,2019-11-27,1.41,2,25,0,
482466,Loft in Venezia with terrace ( Ozone-Sanitizing),2368512,Fra,Isole,Dorsoduro,45.4309,12.32106,Entire home/apt,110,3,61,2019-11-02,2.28,1,186,17,
483901,Charming apt in Molino Stucky w/SPA,2396006,Marco,Isole,Giudecca,45.42789,12.31818,Entire home/apt,100,2,80,2021-08-08,0.86,1,336,2,
485892,L0'ving in Venice 5 stars apartment,2404710,Silvana,Isole,Cannaregio,45.44188,12.33425,Entire home/apt,115,3,123,2021-07-05,1.13,1,310,5,M02704211202
486294,Bright studio inthe heart of Venice,1229136,Martina,Isole,San Marco,45.43232,12.32837,Entire home/apt,100,14,91,2019-09-29,0.85,2,164,1,
487484,MPA Spectacular bright 3 Bedroom home,2412054,Mpa,Isole,Cannaregio,45.4449,12.32191,Entire home/apt,165,3,62,2018-05-21,0.61,1,364,0,
487634,Charming large palazzo in center Venice,2320717,Edouard,Isole,Cannaregio,45.43849,12.33772,Entire home/apt,392,1,160,2021-07-30,1.46,1,137,1,M0270426884
487772,MP - Spectacular bright house with 3 bedrooms,2413479,Mp,Isole,Cannaregio,45.44493,12.32196,Entire home/apt,175,3,86,2018-06-28,0.77,1,360,0,
490781,APARTMENT FROM 2 TO 8 PERSONS  ROSSINI,2426720,Lorenzo,Isole,Cannaregio,45.44479,12.3327,Entire home/apt,174,3,16,2013-02-04,0.20,4,146,0,
492508,B&B AL TEATRO with canal view,2434290,Eleonora,Isole,San Marco,45.43269,12.33222,Private room,170,2,1,2016-09-18,0.02,1,364,0,
492781,APARTMENT FROM 2 TO 6 PERSONS  VERDI,2426720,Lorenzo,Isole,Cannaregio,45.44399,12.3331,Entire home/apt,174,3,15,2019-07-29,0.14,4,146,0,
492854,APARTMENT FOR 2 PERSONS LIBERTY,2426720,Lorenzo,Isole,San Marco,45.43175,12.33379,Entire home/apt,175,3,27,2016-10-09,0.25,4,309,0,
492901,a short walk from piazza san marco,6304868,Roberta,Isole,Castello,45.4348,12.34661,Entire home/apt,290,2,17,2016-06-14,0.16,6,361,0,
493041,APARTMENT FOR 2 PERSONS DECO,2426720,Lorenzo,Isole,San Marco,45.43388,12.33485,Entire home/apt,175,3,20,2012-09-17,0.21,4,309,0,
494629,CA' AFFRESCO stunning FAMILY FLAT by Saint Mark's!,1438903,Barbara,Isole,San Marco,45.43354,12.33652,Entire home/apt,385,7,56,2019-10-05,0.60,20,191,0,M0270421192
495857,Appartamento SANIFICATO nel cuore Venezia,1509668,Martina,Isole,Santa Croce,45.44132,12.32479,Entire home/apt,87,1,653,2021-06-18,5.83,2,326,43,
505177,San Marco Terrace,3736168,EasyRentals,Isole,Castello,45.4349,12.34168,Entire home/apt,319,1,177,2021-07-15,1.87,27,330,33,
509641,Large apartment | Jewish Ghetto | 3 bedrooms | A/C,2508340,Giacomo,Isole,Cannaregio,45.44468,12.32514,Entire home/apt,188,2,118,2020-01-05,1.10,15,360,0,
511064,Cozy apartment | 4 pax | Jewish Ghetto | A/C |WIFI,2508340,Giacomo,Isole,Cannaregio,45.44468,12.32514,Entire home/apt,144,2,38,2019-09-07,0.36,15,363,0,
522028,Private room - super friendly flat,2306935,Jacopo,Isole,San Polo,45.43558,12.32698,Entire home/apt,83,2,270,2019-06-24,2.44,1,342,1,
527612,"amazing view roof terrace, fun sunsets swim beach",285938,Lucia,Isole,Lido,45.39399,12.35354,Entire home/apt,163,3,47,2019-07-02,0.63,1,12,9,
531274,Feel like home...at Cannaregio,2604353,Marina,Isole,Cannaregio,45.44039,12.33876,Private room,95,2,321,2019-10-14,2.92,1,326,10,
531863,Venice - Apartment Gugghenheim,2613819,Fabio,Isole,Dorsoduro,45.43092,12.33158,Entire home/apt,121,2,172,2021-07-17,1.64,1,220,16,
534348,Single Room,571311,Debora,Isole,Cannaregio,45.43948,12.33649,Private room,89,1,6,2019-07-31,0.07,7,114,2,
534360,Double Economy Room WITHOUT View,571311,Debora,Isole,Cannaregio,45.43947,12.33647,Private room,105,1,10,2021-07-27,0.13,7,114,2,
534364,Double Room Little Canal View,571311,Debora,Isole,Cannaregio,45.43947,12.33647,Private room,122,1,2,2017-04-10,0.03,7,107,0,
534374,Double Room overlook Canal Grande,571311,Debora,Isole,Cannaregio,45.43951,12.33645,Private room,158,1,0,,,7,100,0,
534382,Triple Room Little Canal View,571311,Debora,Isole,Cannaregio,45.43945,12.33647,Private room,148,1,12,2019-01-15,0.35,7,110,1,
534387,Quadruple Room Little Canal View,571311,Debora,Isole,Cannaregio,45.43951,12.33647,Private room,169,1,3,2019-02-05,0.07,7,110,0,
536332,Apartment Arsenale - Venice Historical Centre,2634978,City Apartments,Isole,Castello,45.4332,12.35018,Entire home/apt,133,3,34,2019-07-11,0.34,131,353,3,
537029,Double room with private bathroom,2637692,Patricia G.,Isole,San Marco,45.43203,12.3301,Private room,109,1,99,2017-06-24,0.91,3,89,0,
540832,Amazing view on the canal,2658606,Luca,Isole,Santa Croce,45.43859,12.32502,Entire home/apt,195,3,80,2021-07-03,0.94,1,326,4,
544361,"""Life in Venice"" w/ Private Garden",2196999,Barbara,Isole,Dorsoduro,45.43326,12.31822,Entire home/apt,120,2,107,2019-07-22,1.11,6,117,1,
544834,Le Tango - in the heart of Venice,2679233,Caterina,Isole,San Marco,45.43556,12.33504,Entire home/apt,105,3,174,2021-07-06,1.86,1,145,17,ID M0270420899
544984,cosy flat in the labyrinthine city,2679513,Elena,Isole,Dorsoduro,45.43327,12.31684,Entire home/apt,85,3,296,2019-07-06,2.74,1,323,0,
554627,Large Twin Room in Venice Center,2637692,Patricia G.,Isole,San Marco,45.43282,12.32855,Private room,99,1,85,2017-06-06,0.77,3,270,0,
556786,B&B Sandra - Suite on the Roofs,2737661,Sandra,Isole,Cannaregio,45.44292,12.33395,Private room,160,2,0,,,3,365,0,
563510,"Apartment Altana, Amazing Grand Canal View",2634978,City Apartments,Isole,Santa Croce,45.43976,12.32405,Entire home/apt,441,3,150,2021-07-23,1.53,131,305,5,
567154,Bright&comfy flat in Venice,2790016,Jyoti  Ch,Isole,Giudecca,45.42437,12.32408,Entire home/apt,95,4,115,2018-09-29,1.13,1,99,0,
574922,Romantic Getaway Moments from the Rialto Bridge,2635450,Paola,Isole,San Polo,45.43884,12.33321,Entire home/apt,119,2,210,2021-05-09,1.99,1,296,12,
583792,ROMANTIC APARTMENT IN VENICE,2602970,Elena,Isole,Dorsoduro,45.43148,12.31859,Entire home/apt,64,1,620,2021-07-07,5.61,6,324,72,
589316,in venice between sea and lagoon,2906995,Aniuta,Isole,Lido,45.41234,12.37091,Entire home/apt,216,2,68,2021-05-03,0.67,3,128,2,
595483,B&BSandra - Room Canal View,2737661,Sandra,Isole,Cannaregio,45.44292,12.33395,Private room,130,2,3,2016-06-25,0.04,3,365,0,
603168,Le Guglie LT in Venice,2985972,Paolo,Isole,Cannaregio,45.44582,12.32494,Private room,47,3,403,2019-10-22,3.96,3,248,14,
617429,Romantic Hotel in Venice San Marco,3060084,Giacomo,Isole,San Marco,45.434,12.33068,Hotel room,143,1,86,2021-08-02,3.31,8,272,34,
620968,FEW STEPS FROM SAN MARCO- WISTERIA CANAL VIEW,1813795,Maura,Isole,Castello,45.43643,12.342,Private room,195,1,129,2019-06-18,1.21,4,68,0,
623236,Quiet central dble bedrm ensuite bathrm and art,1104205,Lola,Isole,Dorsoduro,45.43161,12.32863,Private room,85,2,239,2019-09-15,2.26,1,187,0,
625138,Villa ai Tigli Garden House Venice,564594,Eliana,Terraferma,Campalto,45.48654,12.29458,Entire home/apt,66,1,110,2019-09-29,1.02,6,0,0,
630388,Carnival Venice Apartment in Venice center,381172,Marco,Isole,Castello,45.43818,12.34618,Entire home/apt,71,3,152,2020-01-06,1.78,1,19,15,
634018,nice private room,3156876,Bruna,Terraferma,Marghera,45.47456,12.22742,Private room,40,2,259,2019-10-10,2.96,3,350,5,
634685,Private rooms near venice,3161400,Gianni,Terraferma,Marghera Catene,45.47796,12.21313,Private room,55,2,300,2019-10-16,3.01,4,341,4,
634707,CA' Venezia,606597,Cristina,Isole,Castello,45.43035,12.35863,Private room,68,5,9,2019-05-12,0.09,1,340,0,
634968,Panoramic Room Street View,3163071,Luca,Isole,Cannaregio,45.4431,12.33173,Private room,129,1,7,2015-02-08,0.08,2,352,0,
636637,Ca' Augusta: Luxurius Family Home since 1800,3174141,Cristina,Isole,Castello,45.4376,12.34003,Entire home/apt,300,3,117,2020-01-02,1.15,1,116,0,
641360,Very nice flat near Rialto Bridge,3204162,Andrea E Alessandra,Isole,San Polo,45.43924,12.33432,Entire home/apt,160,3,263,2019-09-07,2.52,1,180,0,
648497,RENOVATED APARTMENT FEW STEPS FROM RIALTO BRIDGE!,3215031,Cristina,Isole,San Polo,45.43629,12.33016,Entire home/apt,155,3,230,2020-04-28,2.20,3,0,0,
649092,Authentic Venetian Palace center,2399510,Marina,Isole,Castello,45.43855,12.33899,Entire home/apt,124,2,108,2018-07-16,0.99,2,261,5,
652874,Ca'Donzela near Rialto with Wi-Fi,3281444,Attilio & Arelis,Isole,Cannaregio,45.44035,12.33498,Entire home/apt,95,2,281,2021-08-12,2.58,3,308,5,M0270429896
655245,b&b Casa Kirti,3161400,Gianni,Terraferma,Marghera,45.47633,12.21519,Private room,56,2,278,2019-09-25,2.75,4,364,0,
673910,Enjoy the venice city center,3437195,Valentina,Isole,Cannaregio,45.44407,12.32922,Private room,111,1,151,2019-08-05,1.51,5,98,0,
676323,Ottima camere nel cuore di Venezia,3437195,Valentina,Isole,Cannaregio,45.44285,12.32887,Private room,119,1,131,2019-09-02,1.37,5,98,0,
686102,Campo S.Geremia e Lucia - Labia - 2,3499666,Alessandro,Isole,Cannaregio,45.4428,12.32444,Entire home/apt,160,3,127,2018-05-28,1.33,1,6,0,
689490,Ca' dei Zoti 1 - san Marco with luggage room,2825961,Maria Beatrice,Isole,San Marco,45.43372,12.32935,Entire home/apt,168,1,263,2020-02-22,2.53,3,0,3,
690288,"1BR Apartment in Canareggio, Venice",3526444,Luca,Isole,Cannaregio,45.44554,12.32297,Entire home/apt,63,5,87,2018-01-06,0.87,1,347,3,
693812,SECRET GARDEN,3549494,Manuela,Isole,Giudecca,45.42567,12.33525,Entire home/apt,149,1,60,2018-10-08,0.80,5,88,2,
694828,Ca' Duse pretty garden in Venice,3556311,Andrea,Isole,Cannaregio,45.44092,12.34142,Entire home/apt,80,3,351,2019-11-01,3.36,2,286,20,
702745,FEW STEPS FROM SAN MARCO-RED HEART OF VENICE,1813795,Maura,Isole,Castello,45.43719,12.34062,Private room,69,1,196,2018-10-03,2.02,4,6,0,
703732,Luxury nice Apartment in Venice,3613869,Marta,Terraferma,Chirignago,45.4816,12.19231,Entire home/apt,60,3,197,2020-08-27,2.04,1,338,11,
707115,CA' DELL'ANGELO with rooftop view,1438903,Barbara,Isole,San Marco,45.43421,12.3349,Entire home/apt,368,7,48,2018-07-22,0.56,20,268,0,M0270422200
707434,Welcome to The Venice Apartment!,3206872,Luciano,Isole,Dorsoduro,45.43405,12.32523,Entire home/apt,90,3,183,2020-02-16,1.75,1,298,7,
713783,Flat Penelope 5 min walk to Rialto,3674980,Matteo E Luisa,Isole,Cannaregio,45.44052,12.34155,Entire home/apt,130,2,39,2019-04-20,0.47,4,335,2,M02704210190
713788,Studio Canal...a charming place,3674980,Matteo E Luisa,Isole,Cannaregio,45.44011,12.3385,Entire home/apt,100,3,46,2019-10-18,0.48,4,350,0,M02704210190
719981,Gothic Palace on canal no stair from station quiet,3715828,Fulvia,Isole,Cannaregio,45.44637,12.31907,Entire home/apt,130,3,190,2019-10-20,1.77,1,335,1,
721191,"Historical  villa, Venezia Lido",3723148,Roberto,Isole,Lido,45.42693,12.38102,Entire home/apt,150,2,3,2019-01-02,0.03,1,66,0,
721517,Lovisella 1BR-Apt- steps from St. Mark's Square,510349,Roberta,Isole,San Marco,45.43291,12.33484,Entire home/apt,97,2,160,2019-10-14,1.58,3,362,18,
724156,"CA' BECCARIE 2 - RIALTO, BACONY & CANAL VIEW",289615,Valentina,Isole,San Polo,45.43793,12.3329,Entire home/apt,189,2,27,2018-02-22,0.28,42,296,7,
724334,"CA' BECCARIE 1: RIALTO & BALCONY, FREE WIFI",289615,Valentina,Isole,Cannaregio,45.44057,12.33452,Entire home/apt,189,2,40,2021-07-04,0.45,42,315,22,
739001,Venice-in lido bikes free - WIFI,1633819,Amelia,Isole,Lido,45.39754,12.35957,Entire home/apt,80,3,165,2019-06-14,1.64,1,270,1,
740308,Residenza de l'Osmarin canal view !!!,3874113,Maria Elisabetta,Isole,Castello,45.4366,12.34372,Private room,169,1,0,,,2,365,0,
740310,Suite - wonderful view and balcony,3874113,Maria Elisabetta,Isole,Castello,45.43556,12.3429,Private room,180,2,1,2014-10-27,0.01,2,365,0,
741425,COLORED AND IN GREAT LOCATION - OZONE SANITIZED,3880254,Sabina,Isole,Santa Croce,45.43685,12.32382,Entire home/apt,94,3,160,2019-10-05,1.65,10,356,3,
747693,Casa della Sposa - Cà dei Celsi,3925845,Pier Giorgio E Paolo,Isole,Castello,45.43739,12.34891,Entire home/apt,155,3,141,2018-05-24,1.40,1,365,0,
753936,VENICE HEAVEN APARTMENTS CA GIULIA  WITH TERRACE,1554828,Veronica,Isole,Castello,45.43494,12.34185,Entire home/apt,201,2,200,2019-01-05,2.08,6,266,0,M02270424424
762335,3 Min.Walk from St.Mark's Square C3,4018771,Francesco And Nina,Isole,Castello,45.43638,12.33979,Entire home/apt,94,3,104,2021-06-20,1.16,5,343,17,
767581,3 Min.Walk from St.Mark's Square C2,4018771,Francesco And Nina,Isole,Castello,45.43639,12.33978,Entire home/apt,93,3,124,2021-06-15,1.38,5,346,25,
769007,3 Min.Walk from St.Mark's Square C1,4018771,Francesco And Nina,Isole,Castello,45.4364,12.33977,Entire home/apt,87,3,168,2020-10-04,1.66,5,341,10,
769436,"CanAlvise, to discover or rediscover Venice",3223223,Chiara E Paolo,Isole,Cannaregio,45.44844,12.3275,Entire home/apt,90,3,22,2020-01-11,0.26,1,121,0,
769492,Quiet elegant and warm apartment in Venice,2100864,Fabiola,Isole,Castello,45.43842,12.34047,Entire home/apt,158,3,208,2021-07-15,2.16,1,268,11,M0270423431
771031,Ca'Vittorina: the city and the sea of Venice,4067615,Elisa E Stefano,Isole,Lido,45.39171,12.35171,Entire home/apt,122,2,226,2019-10-31,2.22,5,41,2,
772215,LA CASA DI GEMMA,745553,Rosanna E Francesca,Isole,Santa Croce,45.44153,12.32773,Entire home/apt,114,3,79,2019-09-03,0.75,6,348,1,
776996,Enchanted Pearl Room center Venice,4097735,Roberto,Isole,Sant'Elena,45.42698,12.36046,Hotel room,71,2,202,2018-10-14,1.94,4,7,1,
783211,Dreamlike Garden room center Venice,4097735,Roberto,Isole,Sant'Elena,45.42698,12.36046,Hotel room,82,2,117,2018-06-25,1.30,4,52,2,
783814,Charming view Ca Dolce channel WIFI,283131,Anunxiata,Isole,Cannaregio,45.4419,12.33661,Entire home/apt,850,3,127,2019-09-16,1.42,4,365,0,
784525,Shiny apt at the heart of Venice,4136657,Stefano,Isole,San Marco,45.43724,12.33599,Entire home/apt,113,2,62,2021-06-24,0.65,2,351,8,
784879,Roof Terrace in the Ghetto,2255199,Francesca,Isole,Cannaregio,45.44448,12.32578,Entire home/apt,140,3,84,2021-07-19,0.83,1,260,1,
785173,Double Room In Boutique Style Hotel With BKFST,2508340,Giacomo,Isole,Santa Croce,45.43956,12.32288,Private room,131,1,72,2021-08-06,0.76,15,364,1,
793697,Cozy flat in the heart of Venice,4181403,Sara,Isole,Cannaregio,45.44502,12.3269,Entire home/apt,91,2,505,2021-08-10,4.84,2,26,20,
798826,Querini San Marco B&B - Studio 4,4120295,Michela,Isole,Castello,45.43547,12.34733,Private room,100,2,236,2019-06-25,2.33,4,159,0,
798846,Querini San Marco B&B - Studio 5,4120295,Michela,Isole,Castello,45.43547,12.34733,Private room,110,2,479,2019-11-03,4.65,4,159,7,
798869,Querini San Marco B&B - Studio 6,4120295,Michela,Isole,Castello,45.43547,12.34733,Private room,72,2,281,2019-09-26,2.81,4,159,0,
804777,Elegant apartment nearby Venice,3877860,Francesca,Terraferma,Piave 1860,45.48743,12.23785,Entire home/apt,80,2,7,2021-08-20,0.30,1,212,3,
806862,Mansarda con incantevole affaccio sul Canal Grande e sul Mercato di Rialto,4217637,Michela,Isole,San Polo,45.439602,12.334398,Entire home/apt,184,3,171,2020-09-13,2.01,1,314,16,IP0270421403
807633,"VENICE, LOVELY APARTMENT DESIGN",4249732,Giorgio&Ida,Isole,Santa Croce,45.44159,12.33069,Entire home/apt,91,3,238,2021-08-23,2.27,1,93,17,
809281,Classic Venetian House 6 person,4258092,Sebastiano,Isole,Castello,45.43701,12.34786,Entire home/apt,143,2,51,2016-06-25,0.55,2,334,3,M0270420361
819328,San Marco's Nest,4302881,Elisa,Isole,Castello,45.43779,12.33974,Entire home/apt,130,3,160,2019-10-20,1.56,1,365,2,
824668,Your home in Venice,4329171,Francesca,Terraferma,Santa Barbara,45.48639,12.20944,Entire home/apt,50,2,268,2019-07-19,2.58,2,191,4,
830598,The real Venice at Ca' Marietta,4350749,Roberto,Isole,Cannaregio,45.44583,12.33151,Entire home/apt,94,2,681,2021-09-01,6.44,2,268,33,
831560,Venezia Attico con Magica Terrazza privata,1974309,Anna,Isole,Santa Croce,45.44024,12.32814,Entire home/apt,97,3,220,2020-02-26,2.08,4,125,25,M0270429018
840779,"Center of Venice, near Biennale",4390954,Carlo,Isole,Castello,45.43076,12.35606,Entire home/apt,149,1,172,2019-09-08,1.78,2,280,2,
841559,Near Mestre Venice station & Ryanair bus stop,470341,Maurizio,Terraferma,Piave 1860,45.48896,12.22841,Entire home/apt,59,2,47,2018-07-21,0.47,1,353,0,
846521,Elegant apartment in Lido,4420264,Fabio,Isole,Lido,45.40293,12.36386,Entire home/apt,242,3,21,2015-10-06,0.30,1,357,1,
855214,Mansarda storica due piani tra Arsenale e Ospedale,3290752,Licia,Isole,Castello,45.4382,12.34953,Entire home/apt,140,30,22,2016-10-28,0.21,1,362,0,
861429,Nice and confortable room in Venice M0270422498,4512765,Claudia,Isole,Santa Croce,45.43805,12.3217,Private room,37,1,449,2021-07-23,4.42,2,152,28,
864638,like venetians overlooking a canal,4537737,Tiziana,Isole,Castello,45.4322,12.35255,Entire home/apt,105,2,49,2017-07-07,0.56,1,89,0,
867034,Venezia - Ghetto Vecchio,4557370,Giovanna,Isole,Cannaregio,45.44526,12.32628,Entire home/apt,85,3,31,2017-05-12,0.31,6,363,0,
879892,Quite & comfortable room,351965,Ca' Turelli,Isole,Dorsoduro,45.43091,12.32429,Private room,80,2,5,2013-08-07,0.08,3,363,0,
880052,Maddalena,4654141,Giovanna,Isole,Cannaregio,45.44585,12.32129,Entire home/apt,200,3,222,2019-11-10,2.18,1,363,0,
884350,La Coccola apartment holiday Venice,4684434,Gabriella,Isole,Cannaregio,45.44243,12.33603,Entire home/apt,170,2,21,2019-08-22,0.44,2,216,1,
888033,For holiday or study and work in Venice,4709291,Lia,Terraferma,Marghera,45.46756,12.22533,Entire home/apt,67,5,373,2019-11-18,3.85,1,249,0,M02704211314
895621,Charming b&b in Venice,4772693,Paola,Isole,Castello,45.43707,12.34731,Private room,85,2,59,2019-09-23,0.71,2,0,0,
899373,Ca' Vecchio Pozzo casa di charme,4801510,Carlo,Isole,San Marco,45.43524,12.33797,Entire home/apt,128,3,61,2021-08-21,0.77,1,315,4,
906161,La finestra sul mar,4739917,Gaetano,Isole,Lido,45.39667,12.36021,Entire home/apt,111,3,55,2018-09-26,0.57,1,245,1,
906370,A COZY PLACE IN THE HEART OF VENICE,4851546,Francesca,Isole,Cannaregio,45.44524,12.33203,Entire home/apt,140,4,139,2019-10-05,1.43,1,337,1,
906617,La colonna gotica M0270422418,4853287,Maurizia,Isole,Dorsoduro,45.43253,12.3194,Entire home/apt,69,2,222,2019-11-14,2.16,1,297,2,
909547,Alle Guglie B&B. Cozy and elegant B&B,4877513,Antonio,Isole,Cannaregio,45.44382,12.32601,Private room,119,2,70,2019-09-15,0.72,2,356,0,
909754,Your home in Venice 2 bedrooms 2 bathrooms Wifi AC,4879104,Giovanni,Isole,Castello,45.43689,12.34723,Entire home/apt,90,2,374,2021-08-20,3.64,2,0,10,
911981,Live in Venice like a Venetian!,4893459,Roberta,Isole,Castello,45.43523,12.34638,Entire home/apt,156,4,172,2021-07-16,1.80,4,321,30,
913607,Entire Apartment In Mestre Center,4902899,Paolo,Terraferma,San Lorenzo XXV Aprile,45.49645,12.24052,Entire home/apt,200,2,151,2019-04-16,1.48,1,129,0,
916283,Ca' Paradiso apartment -RIALTO,4918762,Riccardo,Isole,Castello,45.43675,12.33822,Entire home/apt,60,2,312,2020-09-07,3.13,1,233,13,
926604,a garden on the water,4986069,Andrea,Isole,Cannaregio,45.44312,12.33725,Private room,104,2,166,2019-09-23,1.66,2,222,2,
932119,Apt Guggenheim: Breathtaking view on Grand Canal,5022636,Monica,Isole,Dorsoduro,45.43039,12.33125,Entire home/apt,414,3,119,2021-08-28,1.48,1,149,9,M0270423469
941891,Fabulous view over Guglie's bridge,5093197,Roberto,Isole,Cannaregio,45.44377,12.32597,Entire home/apt,86,2,488,2021-08-23,4.75,1,288,5,LOCAZIONE TURISTICA M0270421589
945052,ca' di paolo,123920,Giorgio,Isole,Castello,45.43187,12.35424,Entire home/apt,99,2,64,2019-05-14,0.62,2,331,0,
948522,♡VERY BRIGHT IN THE HEART OF VENICE. SUPER VIEW♡,5113473,Sara E Giovanni,Isole,Castello,45.43835,12.3392,Entire home/apt,88,1,556,2021-08-14,5.47,5,295,25,
949215,"Biennale of Arts, Luxury & Style",5146501,Stefano,Isole,Castello,45.43187,12.35302,Entire home/apt,120,1,202,2019-08-02,2.01,3,314,2,
950834,"VENICE LIDO, CENTRAL",5158215,Paola,Isole,Lido,45.41276,12.37109,Entire home/apt,269,2,63,2018-10-18,0.67,2,3,0,
953458,Cà Giustina - beautiful canal view,5176326,Andrea,Isole,Castello,45.43914,12.34691,Entire home/apt,72,3,88,2017-10-25,0.91,1,0,0,
954068,ca' vittoria,123920,Giorgio,Isole,Cannaregio,45.44733,12.32736,Entire home/apt,150,2,76,2017-08-20,0.75,2,320,0,
962131,Charming apartment in San Marco,5240699,Serena,Isole,Castello,45.4364,12.33942,Entire home/apt,139,3,5,2019-05-08,0.19,3,330,0,
963154,Delightful apartment in San Marco,5240699,Serena,Isole,San Marco,45.4367,12.33721,Entire home/apt,186,3,35,2019-10-28,0.54,3,319,0,
970111,Agli Artisti,308647,Federica,Isole,Castello,45.43208,12.35795,Private room,70,2,84,2017-06-10,0.87,1,357,0,
975073,Live Venice as a real Venetian,5332703,Giovanna,Isole,San Marco,45.43836,12.33661,Entire home/apt,86,2,276,2019-10-18,2.69,2,325,3,
983967,PRIVATE TERRACE ON CANAL VIEW,63949349,Enrico,Isole,Cannaregio,45.44426,12.3312,Entire home/apt,108,3,267,2019-11-14,2.79,1,317,20,
985304,Venezia-Palazzo della Sensa,5405444,Flavia,Isole,Cannaregio,45.44607,12.3297,Entire home/apt,200,2,151,2019-10-29,1.48,2,358,1,
990809,CA'FILCAMO,1897360,Davide,Isole,Castello,45.43448,12.34549,Entire home/apt,207,2,42,2019-05-07,0.51,1,349,2,
994201,San Vio - Ancient Dwelling,5377000,Joan,Isole,Dorsoduro,45.43062,12.33043,Entire home/apt,90,2,215,2019-09-19,2.17,1,339,2,
996282,Venezia al mare tra il verde,2906995,Aniuta,Isole,Lido,45.39859,12.35953,Entire home/apt,247,2,80,2018-06-22,0.82,3,131,3,
999441,"120 sqm bright, spacious  apartment w/4 AC units!",5494074,Petter,Isole,Lido,45.41015369519558,12.365551558814746,Entire home/apt,143,3,103,2019-09-12,1.14,1,155,6,
1000262,Malcanton del Gaffaro apartment,5515810,Mario,Isole,Dorsoduro,45.43653,12.32176,Entire home/apt,77,3,163,2019-11-05,1.59,1,341,11,
1005533,Palazzetto San Lio - Palazzo,5530301,Alessandro,Isole,Castello,45.43704,12.34073,Hotel room,167,3,37,2018-09-21,0.38,6,80,0,
1011701,"San Felice,flat with large terrace",5565167,Elisa,Isole,Cannaregio,45.44328,12.33347,Entire home/apt,100,3,74,2019-07-19,0.75,1,177,2,
1012804,Rialto-Bright & Panoramic Penthouse,2486103,Giorgia,Isole,Santa Croce,45.44022,12.3274,Entire home/apt,180,2,55,2019-09-20,0.66,1,17,0,
1020909,"Palazzetto San Lio, Rialto - Abbaino TA",5530301,Alessandro,Isole,Castello,45.43704,12.33835,Hotel room,139,2,14,2014-06-09,0.15,6,108,0,
1027906,Calla,5656401,Manila,Isole,Cannaregio,45.44594,12.32753,Entire home/apt,130,2,128,2019-11-30,2.00,7,348,1,
1034213,Spectacular view on San Marco,5691667,Davide,Isole,Castello,45.43656,12.3428,Entire home/apt,165,3,335,2021-06-28,3.31,1,18,22,
1034640,Appartemento Vacanza Alberoni,5694775,Alessandro,Isole,Alberoni,45.34667,12.31967,Entire home/apt,202,2,20,2020-08-22,0.27,1,174,4,
1038620,Il meglio di Venezia,3437195,Valentina,Isole,Cannaregio,45.4439,12.32876,Private room,121,1,112,2017-07-09,1.16,5,105,0,
1041640,"Pet Friendly Apartment, Garden, A/C & Speedy WIFI",2508340,Giacomo,Isole,Cannaregio,45.44607,12.32767,Entire home/apt,100,2,230,2019-10-31,2.31,15,339,8,M0270426630
